run_idx,step,action,new_item,score,inventory_size,ingredients,final_reward,domain
6,8,"('frame', '[feather]-[[frame]-[[paint]-[beads]]]')","('[frame]-[[feather]-[[frame]-[[paint]-[beads]]]]', 70)",125,7,"[('buttons', 0), ('[paint]-[[bark]-[[frame]-[[scissors]-[[pen]-[glitter]]]]]', 125), ('[frame]-[[feather]-[[frame]-[[paint]-[beads]]]]', 70)]",125,decorations
6,9,"('frame', '[frame]-[[feather]-[[frame]-[[paint]-[beads]]]]')","('[frame]-[[feather]-[[frame]-[[paint]-[beads]]]]', 70)",125,7,"[('buttons', 0), ('[paint]-[[bark]-[[frame]-[[scissors]-[[pen]-[glitter]]]]]', 125), ('[frame]-[[feather]-[[frame]-[[paint]-[beads]]]]', 70)]",125,decorations
6,10,"('pen', 'buttons')","('[pen]-[buttons]', 20)",125,7,"[('[paint]-[[bark]-[[frame]-[[scissors]-[[pen]-[glitter]]]]]', 125), ('[frame]-[[feather]-[[frame]-[[paint]-[beads]]]]', 70), ('[pen]-[buttons]', 20)]",125,decorations
6,11,,,125,7,"[('[paint]-[[bark]-[[frame]-[[scissors]-[[pen]-[glitter]]]]]', 125), ('[frame]-[[feather]-[[frame]-[[paint]-[beads]]]]', 70), ('[pen]-[buttons]', 20)]",125,decorations
7,0,"('flower', 'thread')","('[flower]-[thread]', 30)",30,8,"[('sunflower', 0), ('buttons', 0), ('cardboard', 0), ('[flower]-[thread]', 30)]",150,decorations
7,1,"('scissors', '[flower]-[thread]')","('[scissors]-[[flower]-[thread]]', 70)",70,8,"[('sunflower', 0), ('buttons', 0), ('cardboard', 0), ('[scissors]-[[flower]-[thread]]', 70)]",150,decorations
7,2,"('paint', '[scissors]-[[flower]-[thread]]')","('[paint]-[[scissors]-[[flower]-[thread]]]', 100)",100,8,"[('sunflower', 0), ('buttons', 0), ('cardboard', 0), ('[paint]-[[scissors]-[[flower]-[thread]]]', 100)]",150,decorations
7,3,"('frame', 'cardboard')","('[frame]-[cardboard]', 25)",100,8,"[('sunflower', 0), ('buttons', 0), ('[paint]-[[scissors]-[[flower]-[thread]]]', 100), ('[frame]-[cardboard]', 25)]",150,decorations
7,4,"('paint', 'buttons')","('[paint]-[buttons]', 15)",100,8,"[('sunflower', 0), ('[paint]-[[scissors]-[[flower]-[thread]]]', 100), ('[frame]-[cardboard]', 25), ('[paint]-[buttons]', 15)]",150,decorations
7,5,"('frame', 'sunflower')","('[frame]-[sunflower]', 25)",100,8,"[('[paint]-[[scissors]-[[flower]-[thread]]]', 100), ('[frame]-[cardboard]', 25), ('[paint]-[buttons]', 15), ('[frame]-[sunflower]', 25)]",150,decorations
7,6,"('[frame]-[cardboard]', '[frame]-[sunflower]')","('[[frame]-[sunflower]]-[[frame]-[cardboard]]', 80)",100,7,"[('[paint]-[[scissors]-[[flower]-[thread]]]', 100), ('[paint]-[buttons]', 15), ('[[frame]-[sunflower]]-[[frame]-[cardboard]]', 80)]",150,decorations
7,7,"('scissors', '[[frame]-[sunflower]]-[[frame]-[cardboard]]')","('[scissors]-[[[frame]-[sunflower]]-[[frame]-[cardboard]]]', 120)",120,7,"[('[paint]-[[scissors]-[[flower]-[thread]]]', 100), ('[paint]-[buttons]', 15), ('[scissors]-[[[frame]-[sunflower]]-[[frame]-[cardboard]]]', 120)]",150,decorations
7,8,"('paint', '[scissors]-[[[frame]-[sunflower]]-[[frame]-[cardboard]]]')","('[paint]-[[scissors]-[[[frame]-[sunflower]]-[[frame]-[cardboard]]]]', 150)",150,7,"[('[paint]-[[scissors]-[[flower]-[thread]]]', 100), ('[paint]-[buttons]', 15), ('[paint]-[[scissors]-[[[frame]-[sunflower]]-[[frame]-[cardboard]]]]', 150)]",150,decorations
7,9,,,150,7,"[('[paint]-[[scissors]-[[flower]-[thread]]]', 100), ('[paint]-[buttons]', 15), ('[paint]-[[scissors]-[[[frame]-[sunflower]]-[[frame]-[cardboard]]]]', 150)]",150,decorations
8,0,"('scissors', 'yarn')","('[scissors]-[yarn]', 20)",20,9,"[('mushroom', 0), ('wood', 0), ('feather', 0), ('rock', 0), ('[scissors]-[yarn]', 20)]",100,decorations
8,1,"('feather', '[scissors]-[yarn]')","('[feather]-[[scissors]-[yarn]]', 50)",50,8,"[('mushroom', 0), ('wood', 0), ('rock', 0), ('[feather]-[[scissors]-[yarn]]', 50)]",100,decorations
8,2,"('paint', '[feather]-[[scissors]-[yarn]]')","('[paint]-[[feather]-[[scissors]-[yarn]]]', 80)",80,8,"[('mushroom', 0), ('wood', 0), ('rock', 0), ('[paint]-[[feather]-[[scissors]-[yarn]]]', 80)]",100,decorations
8,3,"('scissors', '[paint]-[[feather]-[[scissors]-[yarn]]]')","('[scissors]-[[paint]-[[feather]-[[scissors]-[yarn]]]]', 100)",100,8,"[('mushroom', 0), ('wood', 0), ('rock', 0), ('[scissors]-[[paint]-[[feather]-[[scissors]-[yarn]]]]', 100)]",100,decorations
8,4,"('scissors', 'mushroom')","('[scissors]-[mushroom]', 20)",100,8,"[('wood', 0), ('rock', 0), ('[scissors]-[[paint]-[[feather]-[[scissors]-[yarn]]]]', 100), ('[scissors]-[mushroom]', 20)]",100,decorations
8,5,"('frame', '[scissors]-[mushroom]')","('[frame]-[[scissors]-[mushroom]]', 45)",100,8,"[('wood', 0), ('rock', 0), ('[scissors]-[[paint]-[[feather]-[[scissors]-[yarn]]]]', 100), ('[frame]-[[scissors]-[mushroom]]', 45)]",100,decorations
8,6,"('paint', 'rock')","('[paint]-[rock]', 15)",100,8,"[('wood', 0), ('[scissors]-[[paint]-[[feather]-[[scissors]-[yarn]]]]', 100), ('[frame]-[[scissors]-[mushroom]]', 45), ('[paint]-[rock]', 15)]",100,decorations
8,7,"('frame', 'wood')","('[frame]-[wood]', 25)",100,8,"[('[scissors]-[[paint]-[[feather]-[[scissors]-[yarn]]]]', 100), ('[frame]-[[scissors]-[mushroom]]', 45), ('[paint]-[rock]', 15), ('[frame]-[wood]', 25)]",100,decorations
8,8,"('scissors', '[scissors]-[[paint]-[[feather]-[[scissors]-[yarn]]]]')","('[scissors]-[[scissors]-[[paint]-[[feather]-[[scissors]-[yarn]]]]]', 100)",100,8,"[('[frame]-[[scissors]-[mushroom]]', 45), ('[paint]-[rock]', 15), ('[frame]-[wood]', 25), ('[scissors]-[[scissors]-[[paint]-[[feather]-[[scissors]-[yarn]]]]]', 100)]",100,decorations
8,9,"('frame', '[paint]-[rock]')","('[frame]-[[paint]-[rock]]', 40)",100,8,"[('[frame]-[[scissors]-[mushroom]]', 45), ('[frame]-[wood]', 25), ('[scissors]-[[scissors]-[[paint]-[[feather]-[[scissors]-[yarn]]]]]', 100), ('[frame]-[[paint]-[rock]]', 40)]",100,decorations
8,10,"('[frame]-[[scissors]-[mushroom]]', '[frame]-[wood]')","('[[frame]-[wood]]-[[frame]-[[scissors]-[mushroom]]]', 70)",100,7,"[('[scissors]-[[scissors]-[[paint]-[[feather]-[[scissors]-[yarn]]]]]', 100), ('[frame]-[[paint]-[rock]]', 40), ('[[frame]-[wood]]-[[frame]-[[scissors]-[mushroom]]]', 70)]",100,decorations
8,11,"('paint', '[[frame]-[wood]]-[[frame]-[[scissors]-[mushroom]]]')","('[paint]-[[[frame]-[wood]]-[[frame]-[[scissors]-[mushroom]]]]', 100)",100,7,"[('[scissors]-[[scissors]-[[paint]-[[feather]-[[scissors]-[yarn]]]]]', 100), ('[frame]-[[paint]-[rock]]', 40), ('[paint]-[[[frame]-[wood]]-[[frame]-[[scissors]-[mushroom]]]]', 100)]",100,decorations
8,12,,,100,7,"[('[scissors]-[[scissors]-[[paint]-[[feather]-[[scissors]-[yarn]]]]]', 100), ('[frame]-[[paint]-[rock]]', 40), ('[paint]-[[[frame]-[wood]]-[[frame]-[[scissors]-[mushroom]]]]', 100)]",100,decorations
9,0,"('scissors', 'yarn')","('[scissors]-[yarn]', 20)",20,9,"[('wood', 0), ('leaf', 0), ('paper', 0), ('feather', 0), ('[scissors]-[yarn]', 20)]",130,decorations
9,1,"('leaf', '[scissors]-[yarn]')","('[leaf]-[[scissors]-[yarn]]', 50)",50,8,"[('wood', 0), ('paper', 0), ('feather', 0), ('[leaf]-[[scissors]-[yarn]]', 50)]",130,decorations
9,2,"('paint', '[leaf]-[[scissors]-[yarn]]')","('[paint]-[[leaf]-[[scissors]-[yarn]]]', 80)",80,8,"[('wood', 0), ('paper', 0), ('feather', 0), ('[paint]-[[leaf]-[[scissors]-[yarn]]]', 80)]",130,decorations
9,3,"('scissors', '[paint]-[[leaf]-[[scissors]-[yarn]]]')","('[scissors]-[[paint]-[[leaf]-[[scissors]-[yarn]]]]', 100)",100,8,"[('wood', 0), ('paper', 0), ('feather', 0), ('[scissors]-[[paint]-[[leaf]-[[scissors]-[yarn]]]]', 100)]",130,decorations
9,4,"('scissors', 'paper')","('[scissors]-[paper]', 20)",100,8,"[('wood', 0), ('feather', 0), ('[scissors]-[[paint]-[[leaf]-[[scissors]-[yarn]]]]', 100), ('[scissors]-[paper]', 20)]",130,decorations
9,5,"('paint', 'wood')","('[paint]-[wood]', 15)",100,8,"[('feather', 0), ('[scissors]-[[paint]-[[leaf]-[[scissors]-[yarn]]]]', 100), ('[scissors]-[paper]', 20), ('[paint]-[wood]', 15)]",130,decorations
9,6,"('paint', '[scissors]-[paper]')","('[paint]-[[scissors]-[paper]]', 35)",100,8,"[('feather', 0), ('[scissors]-[[paint]-[[leaf]-[[scissors]-[yarn]]]]', 100), ('[paint]-[wood]', 15), ('[paint]-[[scissors]-[paper]]', 35)]",130,decorations
9,7,"('pen', '[paint]-[[scissors]-[paper]]')","('[pen]-[[paint]-[[scissors]-[paper]]]', 55)",100,8,"[('feather', 0), ('[scissors]-[[paint]-[[leaf]-[[scissors]-[yarn]]]]', 100), ('[paint]-[wood]', 15), ('[pen]-[[paint]-[[scissors]-[paper]]]', 55)]",130,decorations
9,8,"('frame', 'feather')","('[frame]-[feather]', 25)",100,8,"[('[scissors]-[[paint]-[[leaf]-[[scissors]-[yarn]]]]', 100), ('[paint]-[wood]', 15), ('[pen]-[[paint]-[[scissors]-[paper]]]', 55), ('[frame]-[feather]', 25)]",130,decorations
9,9,"('[pen]-[[paint]-[[scissors]-[paper]]]', '[frame]-[feather]')","('[[frame]-[feather]]-[[pen]-[[paint]-[[scissors]-[paper]]]]', 110)",110,7,"[('[scissors]-[[paint]-[[leaf]-[[scissors]-[yarn]]]]', 100), ('[paint]-[wood]', 15), ('[[frame]-[feather]]-[[pen]-[[paint]-[[scissors]-[paper]]]]', 110)]",130,decorations
9,10,"('scissors', '[[frame]-[feather]]-[[pen]-[[paint]-[[scissors]-[paper]]]]')","('[scissors]-[[[frame]-[feather]]-[[pen]-[[paint]-[[scissors]-[paper]]]]]', 130)",130,7,"[('[scissors]-[[paint]-[[leaf]-[[scissors]-[yarn]]]]', 100), ('[paint]-[wood]', 15), ('[scissors]-[[[frame]-[feather]]-[[pen]-[[paint]-[[scissors]-[paper]]]]]', 130)]",130,decorations
9,11,"('frame', '[paint]-[wood]')","('[frame]-[[paint]-[wood]]', 40)",130,7,"[('[scissors]-[[paint]-[[leaf]-[[scissors]-[yarn]]]]', 100), ('[scissors]-[[[frame]-[feather]]-[[pen]-[[paint]-[[scissors]-[paper]]]]]', 130), ('[frame]-[[paint]-[wood]]', 40)]",130,decorations
9,12,,,130,7,"[('[scissors]-[[paint]-[[leaf]-[[scissors]-[yarn]]]]', 100), ('[scissors]-[[[frame]-[feather]]-[[pen]-[[paint]-[[scissors]-[paper]]]]]', 130), ('[frame]-[[paint]-[wood]]', 40)]",130,decorations
10,0,"('pen', 'cardboard')","('[pen]-[cardboard]', 20)",20,9,"[('sunflower', 0), ('paper', 0), ('newspaper', 0), ('mushroom', 0), ('[pen]-[cardboard]', 20)]",195,decorations
10,1,"('sunflower', '[pen]-[cardboard]')","('[sunflower]-[[pen]-[cardboard]]', 50)",50,8,"[('paper', 0), ('newspaper', 0), ('mushroom', 0), ('[sunflower]-[[pen]-[cardboard]]', 50)]",195,decorations
10,2,"('scissors', '[sunflower]-[[pen]-[cardboard]]')","('[scissors]-[[sunflower]-[[pen]-[cardboard]]]', 90)",90,8,"[('paper', 0), ('newspaper', 0), ('mushroom', 0), ('[scissors]-[[sunflower]-[[pen]-[cardboard]]]', 90)]",195,decorations
10,3,"('frame', 'mushroom')","('[frame]-[mushroom]', 25)",90,8,"[('paper', 0), ('newspaper', 0), ('[scissors]-[[sunflower]-[[pen]-[cardboard]]]', 90), ('[frame]-[mushroom]', 25)]",195,decorations
10,4,"('paint', '[scissors]-[[sunflower]-[[pen]-[cardboard]]]')","('[paint]-[[scissors]-[[sunflower]-[[pen]-[cardboard]]]]', 120)",120,8,"[('paper', 0), ('newspaper', 0), ('[frame]-[mushroom]', 25), ('[paint]-[[scissors]-[[sunflower]-[[pen]-[cardboard]]]]', 120)]",195,decorations
10,5,"('pen', 'paper')","('[pen]-[paper]', 20)",120,8,"[('newspaper', 0), ('[frame]-[mushroom]', 25), ('[paint]-[[scissors]-[[sunflower]-[[pen]-[cardboard]]]]', 120), ('[pen]-[paper]', 20)]",195,decorations
10,6,"('frame', '[pen]-[paper]')","('[frame]-[[pen]-[paper]]', 45)",120,8,"[('newspaper', 0), ('[frame]-[mushroom]', 25), ('[paint]-[[scissors]-[[sunflower]-[[pen]-[cardboard]]]]', 120), ('[frame]-[[pen]-[paper]]', 45)]",195,decorations
10,7,"('[frame]-[mushroom]', '[frame]-[[pen]-[paper]]')","('[[frame]-[mushroom]]-[[frame]-[[pen]-[paper]]]', 100)",120,7,"[('newspaper', 0), ('[paint]-[[scissors]-[[sunflower]-[[pen]-[cardboard]]]]', 120), ('[[frame]-[mushroom]]-[[frame]-[[pen]-[paper]]]', 100)]",195,decorations
10,8,"('scissors', '[[frame]-[mushroom]]-[[frame]-[[pen]-[paper]]]')","('[scissors]-[[[frame]-[mushroom]]-[[frame]-[[pen]-[paper]]]]', 140)",140,7,"[('newspaper', 0), ('[paint]-[[scissors]-[[sunflower]-[[pen]-[cardboard]]]]', 120), ('[scissors]-[[[frame]-[mushroom]]-[[frame]-[[pen]-[paper]]]]', 140)]",195,decorations
10,9,"('paint', '[scissors]-[[[frame]-[mushroom]]-[[frame]-[[pen]-[paper]]]]')","('[paint]-[[scissors]-[[[frame]-[mushroom]]-[[frame]-[[pen]-[paper]]]]]', 170)",170,7,"[('newspaper', 0), ('[paint]-[[scissors]-[[sunflower]-[[pen]-[cardboard]]]]', 120), ('[paint]-[[scissors]-[[[frame]-[mushroom]]-[[frame]-[[pen]-[paper]]]]]', 170)]",195,decorations
10,10,"('pen', 'newspaper')","('[pen]-[newspaper]', 20)",170,7,"[('[paint]-[[scissors]-[[sunflower]-[[pen]-[cardboard]]]]', 120), ('[paint]-[[scissors]-[[[frame]-[mushroom]]-[[frame]-[[pen]-[paper]]]]]', 170), ('[pen]-[newspaper]', 20)]",195,decorations
10,11,"('paint', '[pen]-[newspaper]')","('[paint]-[[pen]-[newspaper]]', 35)",170,7,"[('[paint]-[[scissors]-[[sunflower]-[[pen]-[cardboard]]]]', 120), ('[paint]-[[scissors]-[[[frame]-[mushroom]]-[[frame]-[[pen]-[paper]]]]]', 170), ('[paint]-[[pen]-[newspaper]]', 35)]",195,decorations
10,12,"('frame', '[paint]-[[pen]-[newspaper]]')","('[frame]-[[paint]-[[pen]-[newspaper]]]', 60)",170,7,"[('[paint]-[[scissors]-[[sunflower]-[[pen]-[cardboard]]]]', 120), ('[paint]-[[scissors]-[[[frame]-[mushroom]]-[[frame]-[[pen]-[paper]]]]]', 170), ('[frame]-[[paint]-[[pen]-[newspaper]]]', 60)]",195,decorations
10,13,"('scissors', '[paint]-[[scissors]-[[[frame]-[mushroom]]-[[frame]-[[pen]-[paper]]]]]')","('[scissors]-[[paint]-[[scissors]-[[[frame]-[mushroom]]-[[frame]-[[pen]-[paper]]]]]]', 170)",170,7,"[('[paint]-[[scissors]-[[sunflower]-[[pen]-[cardboard]]]]', 120), ('[frame]-[[paint]-[[pen]-[newspaper]]]', 60), ('[scissors]-[[paint]-[[scissors]-[[[frame]-[mushroom]]-[[frame]-[[pen]-[paper]]]]]]', 170)]",195,decorations
10,14,"('[frame]-[[paint]-[[pen]-[newspaper]]]', '[scissors]-[[paint]-[[scissors]-[[[frame]-[mushroom]]-[[frame]-[[pen]-[paper]]]]]]')","('[[frame]-[[paint]-[[pen]-[newspaper]]]]-[[scissors]-[[paint]-[[scissors]-[[[frame]-[mushroom]]-[[frame]-[[pen]-[paper]]]]]]]', 195)",195,6,"[('[paint]-[[scissors]-[[sunflower]-[[pen]-[cardboard]]]]', 120), ('[[frame]-[[paint]-[[pen]-[newspaper]]]]-[[scissors]-[[paint]-[[scissors]-[[[frame]-[mushroom]]-[[frame]-[[pen]-[paper]]]]]]]', 195)]",195,decorations
11,0,"('scissors', 'ribbon')","('[scissors]-[ribbon]', 20)",20,9,"[('bark', 0), ('yarn', 0), ('cardboard', 0), ('shell', 0), ('[scissors]-[ribbon]', 20)]",155,decorations
11,1,"('pen', '[scissors]-[ribbon]')","('[pen]-[[scissors]-[ribbon]]', 40)",40,9,"[('bark', 0), ('yarn', 0), ('cardboard', 0), ('shell', 0), ('[pen]-[[scissors]-[ribbon]]', 40)]",155,decorations
11,2,"('frame', '[pen]-[[scissors]-[ribbon]]')","('[frame]-[[pen]-[[scissors]-[ribbon]]]', 65)",65,9,"[('bark', 0), ('yarn', 0), ('cardboard', 0), ('shell', 0), ('[frame]-[[pen]-[[scissors]-[ribbon]]]', 65)]",155,decorations
11,3,"('shell', '[frame]-[[pen]-[[scissors]-[ribbon]]]')","('[shell]-[[frame]-[[pen]-[[scissors]-[ribbon]]]]', 95)",95,8,"[('bark', 0), ('yarn', 0), ('cardboard', 0), ('[shell]-[[frame]-[[pen]-[[scissors]-[ribbon]]]]', 95)]",155,decorations
11,4,"('paint', '[shell]-[[frame]-[[pen]-[[scissors]-[ribbon]]]]')","('[paint]-[[shell]-[[frame]-[[pen]-[[scissors]-[ribbon]]]]]', 125)",125,8,"[('bark', 0), ('yarn', 0), ('cardboard', 0), ('[paint]-[[shell]-[[frame]-[[pen]-[[scissors]-[ribbon]]]]]', 125)]",155,decorations
11,5,"('pen', 'cardboard')","('[pen]-[cardboard]', 20)",125,8,"[('bark', 0), ('yarn', 0), ('[paint]-[[shell]-[[frame]-[[pen]-[[scissors]-[ribbon]]]]]', 125), ('[pen]-[cardboard]', 20)]",155,decorations
11,6,"('frame', '[pen]-[cardboard]')","('[frame]-[[pen]-[cardboard]]', 45)",125,8,"[('bark', 0), ('yarn', 0), ('[paint]-[[shell]-[[frame]-[[pen]-[[scissors]-[ribbon]]]]]', 125), ('[frame]-[[pen]-[cardboard]]', 45)]",155,decorations
11,7,"('[paint]-[[shell]-[[frame]-[[pen]-[[scissors]-[ribbon]]]]]', '[frame]-[[pen]-[cardboard]]')","('[[paint]-[[shell]-[[frame]-[[pen]-[[scissors]-[ribbon]]]]]]-[[frame]-[[pen]-[cardboard]]]', 135)",135,7,"[('bark', 0), ('yarn', 0), ('[[paint]-[[shell]-[[frame]-[[pen]-[[scissors]-[ribbon]]]]]]-[[frame]-[[pen]-[cardboard]]]', 135)]",155,decorations
11,8,"('pen', 'yarn')","('[pen]-[yarn]', 20)",135,7,"[('bark', 0), ('[[paint]-[[shell]-[[frame]-[[pen]-[[scissors]-[ribbon]]]]]]-[[frame]-[[pen]-[cardboard]]]', 135), ('[pen]-[yarn]', 20)]",155,decorations
11,9,"('frame', '[pen]-[yarn]')","('[frame]-[[pen]-[yarn]]', 45)",135,7,"[('bark', 0), ('[[paint]-[[shell]-[[frame]-[[pen]-[[scissors]-[ribbon]]]]]]-[[frame]-[[pen]-[cardboard]]]', 135), ('[frame]-[[pen]-[yarn]]', 45)]",155,decorations
11,10,"('[[paint]-[[shell]-[[frame]-[[pen]-[[scissors]-[ribbon]]]]]]-[[frame]-[[pen]-[cardboard]]]', '[frame]-[[pen]-[yarn]]')","('[[[paint]-[[shell]-[[frame]-[[pen]-[[scissors]-[ribbon]]]]]]-[[frame]-[[pen]-[cardboard]]]]-[[frame]-[[pen]-[yarn]]]', 145)",145,6,"[('bark', 0), ('[[[paint]-[[shell]-[[frame]-[[pen]-[[scissors]-[ribbon]]]]]]-[[frame]-[[pen]-[cardboard]]]]-[[frame]-[[pen]-[yarn]]]', 145)]",155,decorations
11,11,"('scissors', '[[[paint]-[[shell]-[[frame]-[[pen]-[[scissors]-[ribbon]]]]]]-[[frame]-[[pen]-[cardboard]]]]-[[frame]-[[pen]-[yarn]]]')","('[scissors]-[[[[paint]-[[shell]-[[frame]-[[pen]-[[scissors]-[ribbon]]]]]]-[[frame]-[[pen]-[cardboard]]]]-[[frame]-[[pen]-[yarn]]]]', 155)",155,6,"[('bark', 0), ('[scissors]-[[[[paint]-[[shell]-[[frame]-[[pen]-[[scissors]-[ribbon]]]]]]-[[frame]-[[pen]-[cardboard]]]]-[[frame]-[[pen]-[yarn]]]]', 155)]",155,decorations
11,12,"('frame', '[scissors]-[[[[paint]-[[shell]-[[frame]-[[pen]-[[scissors]-[ribbon]]]]]]-[[frame]-[[pen]-[cardboard]]]]-[[frame]-[[pen]-[yarn]]]]')","('[frame]-[[scissors]-[[[[paint]-[[shell]-[[frame]-[[pen]-[[scissors]-[ribbon]]]]]]-[[frame]-[[pen]-[cardboard]]]]-[[frame]-[[pen]-[yarn]]]]]', 155)",155,6,"[('bark', 0), ('[frame]-[[scissors]-[[[[paint]-[[shell]-[[frame]-[[pen]-[[scissors]-[ribbon]]]]]]-[[frame]-[[pen]-[cardboard]]]]-[[frame]-[[pen]-[yarn]]]]]', 155)]",155,decorations
11,13,,,155,6,"[('bark', 0), ('[frame]-[[scissors]-[[[[paint]-[[shell]-[[frame]-[[pen]-[[scissors]-[ribbon]]]]]]-[[frame]-[[pen]-[cardboard]]]]-[[frame]-[[pen]-[yarn]]]]]', 155)]",155,decorations
12,0,"('ribbon', 'leaf')","('[ribbon]-[leaf]', 30)",30,8,"[('rock', 0), ('pinecone', 0), ('paper', 0), ('[ribbon]-[leaf]', 30)]",130,decorations
12,1,"('scissors', '[ribbon]-[leaf]')","('[scissors]-[[ribbon]-[leaf]]', 70)",70,8,"[('rock', 0), ('pinecone', 0), ('paper', 0), ('[scissors]-[[ribbon]-[leaf]]', 70)]",130,decorations
12,2,"('paint', '[scissors]-[[ribbon]-[leaf]]')","('[paint]-[[scissors]-[[ribbon]-[leaf]]]', 100)",100,8,"[('rock', 0), ('pinecone', 0), ('paper', 0), ('[paint]-[[scissors]-[[ribbon]-[leaf]]]', 100)]",130,decorations
12,3,"('scissors', 'paper')","('[scissors]-[paper]', 20)",100,8,"[('rock', 0), ('pinecone', 0), ('[paint]-[[scissors]-[[ribbon]-[leaf]]]', 100), ('[scissors]-[paper]', 20)]",130,decorations
12,4,"('frame', '[scissors]-[paper]')","('[frame]-[[scissors]-[paper]]', 45)",100,8,"[('rock', 0), ('pinecone', 0), ('[paint]-[[scissors]-[[ribbon]-[leaf]]]', 100), ('[frame]-[[scissors]-[paper]]', 45)]",130,decorations
12,5,"('frame', 'rock')","('[frame]-[rock]', 25)",100,8,"[('pinecone', 0), ('[paint]-[[scissors]-[[ribbon]-[leaf]]]', 100), ('[frame]-[[scissors]-[paper]]', 45), ('[frame]-[rock]', 25)]",130,decorations
12,6,"('[frame]-[[scissors]-[paper]]', '[frame]-[rock]')","('[[frame]-[[scissors]-[paper]]]-[[frame]-[rock]]', 100)",100,7,"[('pinecone', 0), ('[paint]-[[scissors]-[[ribbon]-[leaf]]]', 100), ('[[frame]-[[scissors]-[paper]]]-[[frame]-[rock]]', 100)]",130,decorations
12,7,"('paint', '[[frame]-[[scissors]-[paper]]]-[[frame]-[rock]]')","('[paint]-[[[frame]-[[scissors]-[paper]]]-[[frame]-[rock]]]', 130)",130,7,"[('pinecone', 0), ('[paint]-[[scissors]-[[ribbon]-[leaf]]]', 100), ('[paint]-[[[frame]-[[scissors]-[paper]]]-[[frame]-[rock]]]', 130)]",130,decorations
12,8,,,130,7,"[('pinecone', 0), ('[paint]-[[scissors]-[[ribbon]-[leaf]]]', 100), ('[paint]-[[[frame]-[[scissors]-[paper]]]-[[frame]-[rock]]]', 130)]",130,decorations
13,0,"('frame', 'wood')","('[frame]-[wood]', 25)",25,9,"[('flower', 0), ('glitter', 0), ('newspaper', 0), ('buttons', 0), ('[frame]-[wood]', 25)]",165,decorations
13,1,"('buttons', '[frame]-[wood]')","('[buttons]-[[frame]-[wood]]', 55)",55,8,"[('flower', 0), ('glitter', 0), ('newspaper', 0), ('[buttons]-[[frame]-[wood]]', 55)]",165,decorations
13,2,"('paint', '[buttons]-[[frame]-[wood]]')","('[paint]-[[buttons]-[[frame]-[wood]]]', 85)",85,8,"[('flower', 0), ('glitter', 0), ('newspaper', 0), ('[paint]-[[buttons]-[[frame]-[wood]]]', 85)]",165,decorations
13,3,"('scissors', 'flower')","('[scissors]-[flower]', 20)",85,8,"[('glitter', 0), ('newspaper', 0), ('[paint]-[[buttons]-[[frame]-[wood]]]', 85), ('[scissors]-[flower]', 20)]",165,decorations
13,4,"('pen', 'newspaper')","('[pen]-[newspaper]', 20)",85,8,"[('glitter', 0), ('[paint]-[[buttons]-[[frame]-[wood]]]', 85), ('[scissors]-[flower]', 20), ('[pen]-[newspaper]', 20)]",165,decorations
13,5,"('[scissors]-[flower]', '[pen]-[newspaper]')","('[[scissors]-[flower]]-[[pen]-[newspaper]]', 70)",85,7,"[('glitter', 0), ('[paint]-[[buttons]-[[frame]-[wood]]]', 85), ('[[scissors]-[flower]]-[[pen]-[newspaper]]', 70)]",165,decorations
13,6,"('paint', '[[scissors]-[flower]]-[[pen]-[newspaper]]')","('[paint]-[[[scissors]-[flower]]-[[pen]-[newspaper]]]', 100)",100,7,"[('glitter', 0), ('[paint]-[[buttons]-[[frame]-[wood]]]', 85), ('[paint]-[[[scissors]-[flower]]-[[pen]-[newspaper]]]', 100)]",165,decorations
13,7,"('scissors', '[paint]-[[[scissors]-[flower]]-[[pen]-[newspaper]]]')","('[scissors]-[[paint]-[[[scissors]-[flower]]-[[pen]-[newspaper]]]]', 120)",120,7,"[('glitter', 0), ('[paint]-[[buttons]-[[frame]-[wood]]]', 85), ('[scissors]-[[paint]-[[[scissors]-[flower]]-[[pen]-[newspaper]]]]', 120)]",165,decorations
13,8,"('pen', 'glitter')","('[pen]-[glitter]', 20)",120,7,"[('[paint]-[[buttons]-[[frame]-[wood]]]', 85), ('[scissors]-[[paint]-[[[scissors]-[flower]]-[[pen]-[newspaper]]]]', 120), ('[pen]-[glitter]', 20)]",165,decorations
13,9,"('frame', '[paint]-[[buttons]-[[frame]-[wood]]]')","('[frame]-[[paint]-[[buttons]-[[frame]-[wood]]]]', 85)",120,7,"[('[scissors]-[[paint]-[[[scissors]-[flower]]-[[pen]-[newspaper]]]]', 120), ('[pen]-[glitter]', 20), ('[frame]-[[paint]-[[buttons]-[[frame]-[wood]]]]', 85)]",165,decorations
13,10,"('paint', '[pen]-[glitter]')","('[paint]-[[pen]-[glitter]]', 35)",120,7,"[('[scissors]-[[paint]-[[[scissors]-[flower]]-[[pen]-[newspaper]]]]', 120), ('[frame]-[[paint]-[[buttons]-[[frame]-[wood]]]]', 85), ('[paint]-[[pen]-[glitter]]', 35)]",165,decorations
13,11,"('frame', '[paint]-[[pen]-[glitter]]')","('[frame]-[[paint]-[[pen]-[glitter]]]', 60)",120,7,"[('[scissors]-[[paint]-[[[scissors]-[flower]]-[[pen]-[newspaper]]]]', 120), ('[frame]-[[paint]-[[buttons]-[[frame]-[wood]]]]', 85), ('[frame]-[[paint]-[[pen]-[glitter]]]', 60)]",165,decorations
